"creditcd","eqpdays","Customer_ID"
"Y",423,1046624
"N",635,1029882
"Y",199,1083848
"Y",209,1044913
"N",417,1019521
"N",505,1056925
"N",552,1034093
"",460,1004714
"Y",137,1033267
"Y",648,1040804
"Y",153,1075736
"N",474,1041188
"Y",320,1060035
"Y",-2,1090929
"N",206,1081253
"Y",321,1090200
"Y",638,1029245
"N",98,1035657
"Y",290,1002465
"Y",244,1095558
"Y",466,1042062
"N",310,1061886
"Y",321,1078963
"Y",335,1033839
"Y",1109,1006833
"",204,1082956
"N",212,1040847
"N",260,1003755
"Y",470,1053453
"Y",746,1015106
"N",15,1016923
"Y",370,1062106
"Y",326,1002134
"N",342,1066862
"Y",646,1022519
"Y",61,1019456
"Y",274,1011460
"Y",283,1005211
"Y",204,1081791
"N",324,1069365
"Y",236,1073658
"N",337,1073760
"Y",723,1016398
"Y",630,1031242
"Y",864,1018468
"Y",91,1084070
"N",66,1033491
"N",201,1062002
"Y",379,1060783
"Y",366,1005557
"N",213,1070177
"Y",718,1002151
"Y",161,1011812
"Y",309,1071838
"Y",409,1072892
"Y",31,1060374
"N",268,1080914
"Y",25,1027479
"Y",179,1017066
"",304,1084695
"N",225,1076215
"N",8,1002638
"Y",552,1039637
"Y",212,1045329
"N",340,1056336
"Y",537,1039960
"N",506,1056800
"N",580,1012590
"N",267,1048626
"Y",223,1076445
"Y",328,1074593
"N",598,1026434
"Y",308,1021694
"Y",361,1070841
"N",737,1031369
"Y",28,1053545
"N",315,1003887
"Y",491,1059681
"Y",686,1000549
"Y",643,1041224
"Y",578,1028827
"Y",290,1087328
"Y",480,1047111
"Y",51,1052201
"Y",986,1011923
"Y",41,1063783
"Y",438,1044966
"N",772,1021267
"Y",611,1044644
"Y",1158,1002537
"N",320,1079130
"Y",317,1080019
"Y",743,1019976
"N",784,1019079
"Y",299,1063546
"N",304,1045115
"",52,1095025
"N",1052,1009580
"N",369,1025108
"Y",610,1034470
"Y",370,1052535
"Y",320,1060066
"N",612,1025127
"Y",50,1062462
"Y",386,1050656
"Y",1058,1003867
"Y",337,1067481
"Y",700,1018060
"N",269,1068401
"Y",330,1013145
"N",360,1053715
"Y",420,1061036
"Y",315,1070798
"N",149,1008168
"Y",454,1043377
"Y",93,1051949
"Y",533,1053200
"Y",141,1057462
"Y",203,1005067
"Y",482,1040474
"N",377,1060969
"N",755,1018601
"Y",927,1011855
"N",235,1073780
"N",518,1055137
"N",314,1061127
"Y",15,1000488
"Y",250,1095260
"Y",328,1058292
"N",201,1083152
"Y",39,1025969
"Y",995,1007384
"Y",203,1013337
"Y",58,1024203
"N",418,1071387
"Y",589,1005152
"Y",649,1022343
"Y",517,1009352
"N",398,1075245
"Y",160,1010929
"Y",365,1062914
"N",360,1063772
"Y",448,1050637
"Y",591,1046344
"N",593,1046461
"Y",634,1030274
"N",321,1078697
"Y",223,1096152
"Y",43,1019346
"N",429,1069627
"N",491,1059568
"Y",880,1009729
"Y",137,1033130
"Y",273,1079520
"N",616,1042820
"N",351,1058228
"Y",738,1031045
"N",268,1094426
"N",321,1090253
"Y",302,1090771
"Y",38,1054978
"Y",339,1088390
"N",423,1013667
"Y",944,1009604
"Y",213,1072793
"N",265,1089674
"N",35,1068922
"N",11,1016359
"Y",466,1001000
"Y",928,1007739
"Y",178,1041096
"Y",473,1053058
"Y",483,1052009
"N",351,1072358
"Y",270,1058698
"Y",528,1036139
"Y",281,1093686
"",842,1013413
"Y",463,1022237
"Y",547,1034647
"N",675,1031621
"Y",537,1041139
"N",578,1041393
"Y",559,1033413
"Y",239,1011917
"N",198,1094855
"Y",73,1016690
"Y",570,1030722
"Y",775,1017027
"Y",347,1059923
"Y",249,1007150
"N",163,1018205
"N",31,1006349
"N",267,1068697
"N",186,1095395
"Y",745,1029080
"Y",185,1086564
"Y",735,1003776
"N",557,1038097
"Y",208,1080228
"Y",383,1051005
"Y",166,1097356
"Y",330,1076699
"Y",802,1020323
"Y",596,1039795
"Y",227,1075470
"Y",55,1099019
"Y",385,1050712
"Y",571,1042457
"Y",194,1085049
"Y",398,1065248
"N",183,1097474
"Y",400,1048999
"Y",591,1033960
"Y",28,1019614
"Y",631,1031042
"Y",990,1005051
"N",182,1087277
"Y",354,1071851
"Y",772,1026005
"Y",1047,1006873
"Y",463,1054310
"Y",716,1016863
"Y",564,1032721
"Y",312,1081774
"N",262,1069360
"Y",318,1070211
"N",263,1089888
"N",322,1069657
"Y",225,1089000
"N",309,1091486
"Y",3,1002402
"N",611,1038466
"N",238,1095763
"",276,1067315
"N",591,1041863
"Y",85,1024737
"Y",371,1082453
"Y",134,1025435
"Y",550,1044542
"Y",375,1068623
"Y",91,1071878
"Y",944,1006574
"Y",36,1063037
"Y",67,1080948
"Y",309,1004110
"N",663,1033856
"N",359,1033618
"Y",322,1000631
"Y",392,1076591
"N",151,1046655
"Y",298,1020665
"N",753,1014756
"Y",361,1070787
"N",6,1087922
"Y",932,1007503
"N",199,1006431
"N",341,1074149
"Y",673,1032169
"Y",82,1008461
"Y",376,1080577
"N",72,1081668
"Y",459,1065385
"Y",331,1057721
"Y",669,1033186
"Y",139,1008922
"N",939,1013802
"N",412,1047601
"Y",631,1023625
"Y",959,1008970
"Y",311,1090133
"Y",1093,1007921
"Y",69,1029818
"N",236,1095816
"Y",639,1028596
"N",47,1069412
"Y",827,1021684
"Y",907,1012681
"Y",386,1067137
"Y",767,1021603
"Y",155,1095305
"Y",129,1088910
"Y",930,1014269
"Y",487,1051495
"N",468,1063565
"Y",358,1070283
"N",253,1090977
"N",276,1088569
"N",579,1028504
"Y",800,1012666
"Y",613,1044380
"",343,1066734
"Y",189,1097334
"Y",100,1015192
"Y",614,1007578
"N",378,1080040
"Y",219,1096265
"Y",224,1089158
"Y",280,1056604
"N",381,1079026
"N",31,1093524
"N",593,1046508
"N",409,1016094
"Y",354,1065014
"N",152,1005220
"Y",335,1030937
"Y",273,1079524
"Y",472,1041392
"Y",281,1077543
"Y",110,1067808
"Y",275,1088644
"Y",626,1032427
"Y",414,1062452
"Y",232,1092895
"Y",97,1081815
"Y",190,1040981
"N",421,1070895
"N",635,1029825
"Y",897,1099550
"Y",654,1027004
"Y",389,1050347
"Y",95,1057656
"N",68,1096178
"Y",238,1007476
"Y",1032,1005578
"Y",506,1038233
"N",303,1072743
"Y",29,1031224
"Y",578,1008093
"Y",127,1053168
"Y",163,1015506
"Y",736,1020536
"Y",443,1051247
"N",401,1048915
"Y",1098,1005048
"Y",245,1095477
"Y",678,1098507
"Y",524,1004015
"Y",248,1095360
"Y",295,1064542
"N",638,1023160
"N",466,1042073
"Y",56,1086196
"Y",382,1050335
"Y",331,1068357
"N",324,1003136
"Y",1134,1003601
"Y",260,1069671
"Y",275,1005820
"Y",514,1043520
"N",313,1061397
"Y",260,1090242
"Y",64,1004541
"Y",51,1014005
"Y",941,1099546
"N",222,1036847
"Y",261,1090061
"N",353,1054577
"N",308,1000706
"Y",629,1023762
"Y",721,1025072
"N",335,1057100
"Y",262,1089998
"Y",368,1083750
"Y",392,1069257
"N",266,1081990
"Y",340,1067090
"Y",230,1074823
"Y",685,1028923
"Y",3,1058927
"Y",361,1005790
"Y",672,1032682
"Y",221,1009753
"Y",-3,1064898
"N",3,1084898
"Y",276,1067388
"N",289,1028669
"N",868,1014284
"Y",377,1080036
"Y",769,1021427
"N",223,1076517
"Y",206,1028470
"Y",272,1023188
"Y",381,1028697
"Y",427,1060252
"N",299,1036423
"N",980,1097681
"Y",337,1067512
"Y",1282,1002896
"Y",20,1063792
"Y",508,1002140
"Y",197,1091999
"Y",205,1027957
"Y",562,1038716
"Y",24,1040129
"N",539,1052558
"Y",196,1067617
"Y",405,1063903
"Y",211,1079369
"Y",315,1060949
"Y",115,1086404
"N",630,1036680
"Y",260,1074512
"Y",625,1032931
"Y",210,1024879
"Y",369,1052659
"Y",359,1024762
"Y",715,1034672
"Y",268,1089399
"Y",1471,1001408
"Y",389,1063483
"N",62,1039100
"Y",296,1000137
"Y",378,1051589
"N",330,1076862
"N",482,1061379
"N",579,1037313
"N",80,1037621
"N",430,1059714
"Y",966,1012761
"Y",316,1070618
"Y",505,1036546
"N",89,1041975
"N",4,1096154
"Y",386,1067134
"N",188,1097335
"Y",284,1003824
"Y",230,1074812
"Y",583,1028069
"Y",568,1038259
"N",638,1041789
"Y",194,1097084
"Y",293,1001204
"Y",814,1022630
"Y",458,1054887
"Y",614,1024944
"N",442,1067730
"Y",706,1022675
"Y",675,1038291
"Y",135,1018288
"Y",18,1015502
"N",188,1092754
"Y",195,1063606
"Y",484,1040218
"N",41,1087464
"N",121,1023249
"Y",94,1095007
"Y",893,1013259
"Y",699,1027157
"Y",313,1091009
"Y",66,1040614
"Y",499,1050043
"Y",281,1077485
"Y",214,1073610
"Y",399,1042266
"Y",778,1016858
"N",220,1089502
"N",231,1088500
"N",626,1030557
"N",354,1086691
"Y",291,1025260
"Y",388,1017934
"Y",347,1066167
"Y",66,1028171
"Y",368,1083863
"N",602,1099108
"N",150,1034754
"Y",528,1024398
"Y",309,1023828
"Y",388,1077498
"Y",44,1074539
"Y",461,1042668
"Y",261,1046809
"N",38,1024308
"N",312,1031105
"N",256,1061336
"Y",383,1001226
"Y",69,1018216
"Y",135,1097001
"N",483,1002390
"Y",333,1088973
"Y",275,1088632
"Y",271,1020625
"Y",559,1033454
"N",396,1075464
"Y",710,1026088
"N",371,1061981
"N",548,1039987
"",291,1065208
"Y",496,1098911
"Y",301,1063235
"Y",1039,1004181
"N",222,1089373
"Y",196,1091606
"Y",884,1009488
"Y",867,1010161
"Y",652,1040274
"N",104,1043727
"Y",565,1032377
"Y",104,1079461
"Y",363,1070405
"N",73,1079249
"Y",352,1029411
"Y",553,1002129
"N",334,1057264
"N",371,1052522
"Y",997,1007204
"N",383,1059965
"Y",48,1032109
"Y",73,1084278
"Y",263,1082884
"Y",61,1018366
"Y",349,1072721
"N",809,1099715
"N",267,1089407
"Y",193,1097104
"Y",1139,1003378
"Y",642,1028482
"N",386,1059153
"",577,1031982
"Y",73,1007969
"Y",199,1034935
"N",38,1055700
"N",288,1075911
"Y",336,1088610
"Y",669,1001837
"Y",357,1064313
"Y",466,1048456
"Y",414,1062446
"N",233,1051120
"Y",626,1032585
"Y",508,1048943
"Y",337,1056837
"Y",255,1090711
"Y",938,1005559
"Y",68,1021495
"Y",116,1087615
"Y",281,1066669
"Y",655,1034637
"Y",214,1063024
"Y",327,1077570
"N",220,1089593
"Y",244,1087337
"Y",251,1008009
"Y",500,1018372
"Y",82,1020742
"Y",218,1077809
"N",81,1047049
"Y",482,1033246
"N",458,1054911
"Y",256,1094941
"N",643,1028252
"Y",328,1058459
"N",259,1090295
"Y",201,1005961
"N",489,1039706
"N",228,1088711
"N",18,1036477
"Y",765,1021740
"Y",98,1060006
"Y",603,1045415
"Y",171,1066601
"Y",295,1074250
"Y",243,1076636
"N",209,1094265
"Y",29,1004585
"Y",209,1096576
"Y",556,1000516
"Y",767,1021614
"Y",89,1036420
"Y",674,1032118
"Y",445,1056825
"Y",447,1098869
"Y",253,1067593
"Y",189,1042843
"Y",607,1034771
"N",373,1052158
"",234,1033796
"N",221,1017128
"Y",365,1070110
"Y",667,1033365
"Y",313,1013825
"Y",374,1052073
"Y",175,1057470
"Y",229,1042565
"",775,1016958
"Y",118,1082849
"N",247,1071803
"Y",289,1065636
"Y",206,1080888
"Y",169,1091975
"Y",296,1009374
"N",15,1061555
"Y",943,1009670
"Y",818,1022292
"N",473,1053062
"Y",606,1038954
"Y",281,1088153
"Y",200,1091745
"Y",322,1059565
"Y",90,1099762
"N",104,1025577
"Y",248,1086456
"Y",536,1038821
"Y",142,1042333
"N",327,1017990
"Y",493,1059262
"Y",387,1077731
"Y",746,1028970
"Y",873,1009953
"N",251,1071078
"Y",297,1085828
"N",97,1094332
"Y",336,1056999
"Y",532,1053294
"Y",479,1040728
"Y",460,1054759
"Y",379,1060666
"N",578,1028805
"N",344,1087945
"N",668,1033325
"Y",35,1089524
"N",118,1033250
"N",145,1047461
"N",188,1051057
"Y",223,1000297
"Y",466,1048482
"Y",290,1065366
"N",367,1062727
"N",408,1073150
"Y",460,1054726
"N",382,1000494
"N",34,1023928
"N",458,1065533
"Y",121,1006810
"N",632,1001153
"N",816,1014700
"Y",338,1074858
"Y",340,1056289
"Y",934,1007334
"Y",56,1064078
"Y",162,1000022
"N",227,1075615
"Y",480,1011684
"Y",181,1087324
"Y",310,1016339
"N",192,1088450
"Y",361,1053508
"Y",313,1071092
"Y",333,1057409
"Y",848,1014805
"Y",46,1062649
"N",452,1009105
"Y",405,1073576
"N",412,1054943
"Y",460,1054660
"Y",422,1009472
"Y",334,1057202
"Y",322,1059616
"N",697,1036129
"Y",234,1058513
"Y",717,1034441
"N",1117,1006401
"Y",312,1061464
"Y",319,1070052
"N",420,1071031
"N",51,1043116
"Y",457,1055120
"N",465,1048569
"Y",409,1047976
"Y",432,1032830
"Y",809,1015055
"Y",616,1002258
"N",299,1019757
"Y",144,1071911
"Y",313,1042326
"N",396,1005476
"Y",213,1096422
"Y",249,1086278
"Y",340,1074425
"N",456,1008600
"Y",399,1049108
"Y",844,1010925
"Y",371,1082492
"Y",461,1044246
"Y",348,1087590
"N",341,1056275
"N",278,1078175
"Y",1230,1001075
"Y",215,1093984
"Y",224,1076246
"N",398,1057007
"Y",310,1018347
"N",470,1007561
"N",170,1019728
"Y",412,1054952
"N",308,1083316
"Y",241,1071291
"Y",354,1028856
"Y",283,1008766
"N",411,1047709
"Y",361,1016727
"Y",175,1025673
"Y",284,1076727
"N",458,1036505
"N",381,1051224
"Y",354,1071875
"Y",439,1057855
"Y",735,1015074
"Y",201,1082980
"Y",542,1034960
"N",306,1099312
"N",336,1075311
"Y",626,1032441
"N",481,1003558
"Y",514,1048002
"Y",167,1010402
"Y",267,1000632
"Y",299,1085461
"Y",1,1030284
"Y",1021,1004447
"N",22,1082593
"Y",339,1074670
"Y",881,1000277
"Y",206,1080879
"Y",675,1031648
"Y",1788,1097791
"Y",406,1048242
"Y",513,1048324
"N",86,1048295
"N",511,1036506
"Y",218,1077712
"Y",198,1091879
"N",267,1081565
"Y",500,1026407
"N",20,1079186
"N",456,1043213
"N",216,1096329
"",962,1010608
"N",152,1098792
"Y",353,1065150
"N",489,1098348
"Y",746,1028883
"N",52,1019892
"Y",275,1094056
"Y",576,1041855
"Y",375,1081168
"Y",755,1027650
"Y",243,1023088
"Y",313,1061276
"Y",488,1060277
"N",381,1067747
"Y",568,1031416
"N",29,1024018
"Y",6,1008039
"N",678,1038004
"Y",295,1089640
"Y",287,1029212
"Y",271,1080154
"",216,1093951
"Y",682,1029618
"N",558,1050336
"Y",538,1045788
"Y",75,1089729
"Y",196,1094909
"Y",606,1045075
"Y",251,1098020
"N",405,1073606
"N",517,1043139
"",328,1057593
"Y",225,1076107
"Y",578,1037410
"Y",437,1045034
"N",300,1073284
"Y",-2,1090784
"Y",302,1072981
"Y",685,1028885
"N",292,1015203
"Y",1049,1006782
"Y",579,1037316
"Y",368,1083622
"Y",922,1012058
"Y",752,1018964
"N",253,1070753
"Y",357,1086027
"N",514,1014961
"N",189,1095268
"Y",345,1073408
"N",545,1040352
"Y",874,1012115
"Y",107,1010586
"Y",204,1081948
"N",419,1046997
"Y",574,1037744
"Y",272,1067844
"N",140,1087562
"Y",311,1082214
"Y",660,1034138
"Y",6,1043677
"N",382,1051104
"N",187,1097401
"Y",418,1054214
"Y",342,1017794
"N",68,1080098
"Y",495,1036567
"Y",192,1097136
"Y",234,1031408
"Y",480,1047138
"Y",815,1017489
"Y",389,1043384
"Y",283,1077064
"Y",476,1041071
"Y",745,1019790
"Y",1015,1006182
"Y",467,1053835
"N",16,1090267
"Y",57,1026456
"Y",343,1066766
"N",485,1040062
"Y",423,1035437
"Y",368,1052777
"Y",611,1034396
"N",192,1022484
"Y",354,1054348
"Y",313,1081757
"Y",462,1042482
"Y",97,1062173
"Y",618,1020545
"",701,1017946
"Y",795,1019323
"Y",767,1021639
"Y",200,1083493
"N",334,1049824
"Y",152,1022843
"Y",622,1016207
"N",739,1030695
"N",637,1036047
"N",302,1092117
"Y",212,1090413
"N",1012,1004606
"N",246,1071914
"N",556,1000427
"N",88,1021490
"Y",1242,1098239
"N",20,1037072
"N",207,1080864
"Y",351,1072425
"N",399,1032249
"Y",367,1069732
"Y",848,1020127
"Y",9,1067065
"Y",268,1076942
"N",461,1054537
"Y",668,1020907
"N",262,1089948
"Y",358,1025743
"Y",337,1067477
"N",202,1081911
"Y",1093,1005169
"Y",209,1096562
"N",67,1075105
"N",614,1024844
"N",2,1032159
"N",210,1090646
"Y",396,1023544
"Y",54,1066346
"Y",683,1029484
"N",428,1006851
"Y",744,1023290
"Y",315,1090813
"Y",739,1030779
"N",13,1095568
"Y",796,1019194
"Y",1203,1003076
"N",259,1069738
"Y",70,1040932
"Y",872,1017795
"Y",567,1031522
"Y",802,1023499
"Y",358,1085836
"Y",312,1071282
"Y",550,1044565
"N",695,1023506
"N",215,1090137
"N",406,1040793
"N",264,1082651
"Y",234,1095864
"N",229,1088591
"Y",869,1018017
"Y",-2,1096930
"Y",73,1020837
"Y",304,1062776
"N",69,1094771
"Y",320,1079135
"Y",351,1016860
"N",443,1057128
"N",130,1068802
"Y",767,1026431
"N",92,1009452
"Y",309,1083067
"Y",186,1097420
"N",371,1062034
"N",716,1025489
"Y",213,1030886
"Y",438,1051868
"Y",191,1085583
"Y",118,1023968
"N",419,1061677
"Y",203,1099649
"N",681,1011265
"N",610,1034523
"N",469,1048130
"Y",275,1078712
"Y",54,1012970
"N",-4,1090059
"N",27,1024077
"Y",634,1021982
"N",95,1078067
"N",152,1040438
"Y",10,1091312
"N",42,1024856
"N",269,1043442
"Y",40,1046108
"Y",764,1021824
"Y",1427,1001851
"N",399,1016565
"N",422,1021222
"Y",98,1066521
"Y",409,1047902
"N",172,1045578
"N",241,1072650
"Y",364,1063115
"Y",343,1066670
"Y",192,1092365
"Y",62,1079852
"Y",119,1010289
"Y",346,1087767
"Y",626,1032564
"Y",237,1015480
"Y",602,1039248
"N",391,1062327
"Y",170,1064855
"Y",83,1075909
"Y",919,1099404
"Y",346,1037671
"Y",767,1013302
"Y",414,1008079
"Y",256,1084946
"Y",153,1090405
"Y",65,1063476
"N",185,1070146
"Y",274,1021747
"Y",205,1091216
"Y",119,1034415
"N",424,1046441
"N",184,1086891
"Y",372,1061835
"Y",153,1009035
"Y",295,1033679
"Y",67,1031954
"Y",138,1093327
"N",1009,1008854
"N",128,1002800
"Y",614,1025014
"Y",209,1079955
"Y",408,1063496
"Y",152,1058462
"Y",140,1004552
"Y",348,1048969
"Y",511,1002336
"Y",341,1066914
"Y",595,1046256
"N",185,1023550
"Y",208,1080217
"N",348,1003051
"Y",361,1085293
"",216,1089979
"Y",545,1034806
"Y",200,1083440
"Y",344,1087955
"N",40,1065199
"Y",491,1045892
"Y",374,1052100
"N",438,1068271
"Y",428,1046073
"Y",416,1071796
"Y",312,1081925
"Y",875,1017611
"N",187,1022912
"N",573,1029857
"Y",311,1082077
"Y",278,1078192
"Y",511,1048590
"Y",194,1034351
"N",492,1050841
"N",325,1077937
"Y",443,1044433
"Y",646,1040790
"Y",502,1057425
"Y",62,1099873
"Y",725,1016221
"Y",345,1055631
"Y",384,1003656
"Y",158,1070530
"Y",365,1070155
"Y",328,1068763
"Y",282,1015781
"N",245,1087132
"N",788,1008848
"N",202,1096787
"Y",284,1008609
"Y",472,1062929
"Y",241,1053646
"Y",474,1015675
"Y",22,1010523
"Y",335,1088684
"Y",419,1012341
"Y",280,1088169
"N",314,1080912
"N",237,1074344
"Y",277,1067292
"Y",506,1049245
"Y",564,1032483
"Y",247,1071295
"N",232,1095925
"Y",398,1056951
"N",186,1095397
"Y",335,1088760
"N",345,1066501
"N",444,1011071
"Y",453,1066303
"N",33,1015409
"Y",695,1018399
"N",222,1096180
"N",912,1008483
"Y",597,1035521
"Y",1060,1009192
"Y",264,1022542
"Y",382,1078823
"Y",582,1028153
"Y",608,1044925
"Y",512,1048535
"",149,1099646
"Y",943,1098429
"Y",869,1012334
"Y",964,1012883
"N",458,1065455
"Y",351,1054766
"Y",373,1068978
"Y",288,1093277
"N",261,1090047
"N",114,1091504
"N",477,1062141
"Y",472,1041428
"Y",377,1060995
"Y",203,1096738
"Y",328,1077161
"Y",215,1078293
"Y",279,1035103
"Y",735,1032121
"Y",227,1054392
"Y",193,1074524
"Y",166,1039944
"N",290,1093187
"Y",495,1097737
"Y",429,1059959
"Y",799,1023730
"Y",277,1058400
"Y",225,1093415
"Y",723,1021487
"Y",442,1051387
"Y",393,1066228
"Y",32,1015118
"Y",1126,1003781
"N",73,1005022
"Y",638,1029174
"Y",87,1057458
"Y",96,1079823
"Y",870,1098878
"N",276,1088555
"N",213,1066029
"Y",491,1019651
"Y",240,1095713
"Y",672,1020673
"Y",261,1090145
"N",234,1095858
"Y",231,1088473
"N",505,1056955
"Y",9,1003701
"Y",67,1023743
"N",184,1034769
"Y",217,1039624
"N",215,1090050
"N",184,1086832
"Y",94,1037120
"N",353,1086969
"Y",404,1002203
"N",63,1051693
"N",181,1087486
"Y",614,1027238
"N",184,1095505
"N",306,1084107
"Y",313,1081758
"Y",684,1019681
"Y",116,1000129
"Y",493,1059358
"Y",274,1079134
"N",91,1071697
"Y",719,1034254
"N",303,1091324
"Y",404,1073769
"Y",4,1029391
"Y",849,1013178
"Y",426,1070173
"Y",790,1016051
"Y",1,1006871
"Y",186,1097410
"N",446,1044102
"Y",555,1001232
"Y",309,1071786
"Y",277,1078266
"N",121,1075593
"Y",405,1064003
"Y",132,1004208
"Y",815,1014730
"Y",341,1074301
"Y",306,1062403
"Y",380,1051418
"Y",713,1025745
"Y",705,1035404
"Y",361,1027977
"Y",335,1098748
"Y",61,1056238
"N",182,1093261
"Y",164,1086459
"N",190,1097278
"N",192,1068921
"Y",574,1042126
"Y",14,1094954
"Y",113,1084032
"Y",211,1035800
"Y",672,1032669
"Y",130,1050693
"Y",782,1020533
"N",520,1036836
"Y",198,1000220
"N",339,1074644
"Y",798,1015637
"N",348,1072886
"N",236,1073628
"Y",267,1081394
"Y",594,1035761
"Y",536,1052829
"Y",610,1038610
"Y",436,1035199
"Y",175,1098168
"Y",96,1033443
"Y",1343,1001691
"N",738,1031085
"N",280,1042904
"Y",337,1075234
"Y",760,1014330
"Y",351,1031139
"Y",269,1099480
"N",488,1051468
"Y",381,1067710
"Y",589,1002407
"N",434,1045405
"Y",277,1078056
"Y",490,1018981
"N",616,1033917
"Y",376,1061171
"Y",545,1031154
"Y",923,1014693
"N",505,1013287
"Y",309,1083042
"Y",464,1008264
"Y",6,1005206
"Y",234,1053670
"",234,1095879
"Y",21,1023562
"Y",459,1065314
"N",29,1085914
"N",328,1058436
"Y",1045,1007025
"N",321,1059916
"Y",285,1066113
"Y",392,1057968
"N",218,1065362
"Y",717,1017234
"Y",398,1056886
"Y",66,1065372
"N",222,1096191
"Y",553,1050904
"Y",218,1022802
"Y",167,1024556
"Y",230,1093047
"N",178,1008593
"N",45,1054085
"Y",26,1083707
"Y",555,1002980
"Y",604,1010956
"Y",330,1003500
"Y",612,1044469
"Y",-3,1021602
"Y",229,1070455
"N",249,1086243
"Y",642,1028380
"N",90,1070027
"N",213,1090310
"Y",1171,1002931
"Y",38,1079613
"N",648,1035172
"Y",249,1027172
"Y",271,1089040
"Y",412,1034606
"N",182,1094618
"N",139,1047654
"Y",289,1087428
"Y",367,1000841
"N",320,1060067
"",9,1071563
"Y",291,1063578
"Y",135,1049073
"Y",599,1039520
"N",102,1059269
"Y",328,1000594
"Y",49,1047217
"Y",140,1096960
"N",615,1034013
"N",641,1028647
"Y",520,1042879
"Y",321,1078772
"Y",631,1031096
"Y",117,1077026
"Y",677,1024881
"Y",264,1082634
"N",341,1056218
"Y",740,1030638
"N",504,1057096
"Y",366,1052985
"Y",575,1029402
"N",417,1071471
"Y",578,1041692
"Y",109,1095315
"Y",636,1029609
"Y",328,1058423
"Y",85,1017449
"",18,1046573
"N",1,1036391
"Y",270,1030821
"N",313,1081611
"Y",644,1028234
"N",434,1068933
"N",588,1036281
"Y",574,1042155
"Y",87,1038420
"Y",500,1003327
"Y",360,1053685
"N",684,1019663
"N",514,1051267
"N",192,1063883
"Y",482,1040415
"Y",44,1030140
"N",181,1039909
"Y",721,1021606
"Y",325,1077961
"Y",604,1039063
"N",24,1087932
"Y",236,1092515
"Y",60,1004316
"Y",596,1035611
"Y",801,1018643
"Y",451,1065951
"Y",511,1043869
"",1140,1003330
"Y",534,1041417
"N",333,1076055
"N",414,1062511
"N",617,1037960
"N",506,1049186
"Y",418,1071386
"Y",221,1096210
"Y",623,1033175
"Y",359,1053731
"Y",142,1034007
"N",414,1062441
"Y",85,1041471
"N",296,1064202
"N",273,1038411
"Y",553,1039538
"N",307,1083883
"N",205,1081724
"Y",194,1055775
"Y",294,1074501
"Y",1050,1004001
"Y",280,1088187
"Y",751,1014864
"Y",119,1074284
"Y",371,1062010
"Y",536,1052845
"N",64,1050045
"N",222,1089337
"N",245,1091805
"Y",32,1011781
"Y",604,1034955
"N",73,1040454
"Y",199,1096910
"Y",222,1044672
"N",504,1044571
"Y",123,1098548
"Y",356,1064632
"N",11,1045241
"N",680,1020088
"Y",455,1055421
"Y",319,1060257
"Y",639,1041667
"",656,1005609
"Y",207,1080856
"Y",101,1054511
"Y",739,1030919
"Y",187,1086298
"N",4,1078378
"N",212,1045070
"Y",865,1099342
"Y",613,1038358
"Y",22,1054894
"N",531,1041783
"",317,1060467
"N",749,1006036
"N",344,1055867
"Y",325,1078004
"N",291,1051407
"Y",314,1075215
"N",660,1039527
"Y",224,1076342
"Y",35,1052409
"N",260,1094761
"N",315,1090806
"Y",776,1016977
"Y",389,1028611
"Y",570,1048854
"Y",693,1018670
"Y",221,1089401
"Y",286,1087711
"Y",312,1071195
"Y",260,1069619
"Y",191,1085552
"Y",334,1057206
"N",394,1056125
"N",329,1089326
"Y",376,1060906
"Y",31,1041209
"Y",416,1071711
"Y",397,1049309
"Y",214,1090238
"Y",755,1027661
"Y",604,1034991
"Y",21,1072493
"Y",86,1047686
"N",366,1070006
"Y",513,1037625
"Y",344,1007310
"Y",362,1085156
"N",66,1039305
"Y",1067,1098740
"Y",357,1086062
"N",478,1098070
"Y",450,1056140
"N",758,1027358
"Y",188,1046129
"",89,1081926
"Y",292,1056207
"Y",253,1040237
"Y",230,1062939
"Y",344,1080727
"Y",179,1026856
"Y",272,1076232
"Y",305,1062629
"Y",982,1012078
"Y",262,1094694
"N",443,1051188
"Y",915,1012327
"Y",1041,1007399
"Y",259,1030336
"Y",398,1065384
"Y",1168,1002437
"N",207,1094350
"Y",740,1020247
"Y",312,1081811
"N",252,1045067
"N",322,1059759
"Y",670,1038710
"Y",463,1048932
"Y",81,1078879
"Y",501,1055686
"N",369,1069528
"Y",497,1044825
"N",99,1077102
"Y",553,1044200
"Y",351,1065470
"Y",77,1071218
"Y",1122,1004577
"Y",674,1031946
"N",461,1065028
"Y",197,1096986
"Y",258,1000036
"Y",393,1057709
"Y",636,1026850
"Y",377,1080303
"Y",190,1085721
"Y",83,1008230
"N",220,1093718
"Y",246,1021794
"N",124,1012861
"N",206,1039670
"Y",98,1036811
"Y",1714,1097876
"N",120,1054051
"Y",43,1065323
"Y",592,1027046
"N",32,1040297
"Y",375,1081274
"Y",821,1011811
"Y",355,1005082
"N",142,1022838
"Y",585,1027799
"Y",46,1034130
"Y",185,1043754
"N",203,1085672
"N",150,1098927
"Y",477,1052697
"N",59,1094544
"Y",331,1056749
"Y",313,1061275
"Y",156,1098227
"Y",329,1025413
"Y",584,1041059
"Y",120,1011399
"Y",249,1014029
"Y",471,1017604
